filename,w,a,s,d,e,r,shift,ctrl,1,2,3,4,space,mouse_left,mouse_right,mouse_dx,mouse_dy
5zqzhkz5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
8xcxuyfs.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2
umcko9rc.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2
9iw9814c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
b684acgp.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
qp5h35z9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
ji5c2zav.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-4
mcrkpsvv.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4
ji48fs6p.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
i7qge1lc.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-6
s9xra3j6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
v3ulq3xi.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
csdbdc4w.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2
hjnu0cni.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
nslr67ey.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
em1wzsov.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rul95ypu.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
v8iawt7z.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
qzq1fxdw.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
yd6y81od.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wb9zr5vs.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3
8korb4ou.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
g33ysx0h.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pgi67m3c.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
1f49tps4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
52fjldzo.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
hdk5immv.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rgjsl106.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
wd40kyly.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
v0w9uvcb.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
7spwu67v.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc09l8s.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hkgqgf7a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unqlduoz.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7gtifmql.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jutx0vuw.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8g0jk1l0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rts06ri8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ob42wdzz.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8taou48b.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9anigxo.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bvchfpyw.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4n74dbky.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
am4n05rh.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
zjm0uzhl.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
iw1d1b0l.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qqe3x4ab.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ospy9xj.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9c9preyj.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5agbjc74.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imd5y194.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537rjzd3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pzxn2idb.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
y10bn13l.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hovooitm.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
zr2mo18j.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7jxit7sj.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5x2jkowh.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
f44szeiy.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2nwliwxq.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4izy3zfa.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ipii0r31.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jkudotmc.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zsoyhow7.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
83r0532q.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eivsq697.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uj9bk5qe.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49h63hfy.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4oh71nfw.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v9r926bg.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ngpzbrv.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
r4i2dtjk.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7td580q5.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
959na746.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
y7p1xgel.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0
ptt2dmks.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0
jiv4mygy.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0
nm781two.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0
ljtnzr6q.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0
tasa09cu.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
9exyzm2i.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
afdrcdij.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
9goufgdq.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
wjbh7zkm.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0
b6qhjypp.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
m8djxrh6.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
jg75ifvk.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
atwtmtgu.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
yqb3h7um.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wbxv712g.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
w6pqspb0.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0
v4mwjxog.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0
40egfwga.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uhukma78.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ow4xzbxu.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0
44oxz2zv.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
jtasobsk.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
juw9rtez.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n3i34grs.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
khwpudqv.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
h0nnruae.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
swau2phs.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
fvn1yfwp.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2jww9udn.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0
gmwzb495.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0
5gh3kqu9.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
i1sojzpo.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
t8mpbz5o.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
isnxz8ud.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
u2b7tm26.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3jq2i7gf.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
rf9b0vyo.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
gfycnprf.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d144mhz7.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
5kvrg1kk.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
vb8m9a9j.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7
500yeiyk.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m7gy8x9c.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acg0mv25.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pezj2wer.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
eszutkio.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
eckl4ba4.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1
0sfeah61.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
mmst2l47.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
ghtgft9c.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
anw0qx7h.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
nddt9nvg.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
97yyhowy.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4pgboe0v.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1
6260htbe.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3mvtwvgq.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
7jv80tn3.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
j6h2z7wo.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
rzr293g2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ddlzi0dl.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
x6h6nili.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oqwkr4s2.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ypedwb51.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crh7uzhp.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mxbcugn.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1z1dqnd.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0k9gbvly.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
xqc72np3.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0byf94hj.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
lko1uw72.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2
oy6pw3oz.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2
ty6vk2un.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0
6giyzsyq.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
bya9zvmg.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mct072c8.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
ekqdjmym.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
r06jwomq.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
62m8v0a7.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
pqwy61o9.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
obvfhl17.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rcr6df1d.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
y65m72im.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
k7ofpsed.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0
zkzcxi76.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2,0
mvj5d7nd.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1
j4efatzz.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
7oe6khps.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
lh0mttid.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
8jo2z1lr.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n325z9qi.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
a4sbeyf3.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uj7p771k.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9u37jwiu.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
icxq41wg.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
gcg1zqq3.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0
hlm7ir5q.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
takiq427.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-4
w5jh1b60.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u78i43zo.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
8y8txpx6.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0
ka470hbf.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,2
xbmg7cp9.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
m90clr9a.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
c664waeh.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
wqsorr4q.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ob3ao8yg.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
anw6jzz4.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
f5b4h0jw.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2,2
6z0us073.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
mms0hpi2.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
kra5lcuv.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
swr4vpp9.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ywgx0h9a.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5ykzduee.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
x8f7k5ad.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
rtu5g0xq.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4l1mq4e3.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5w756y74.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
jw0tp544.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
kbmqikft.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
zakv518n.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
pcq8z8tq.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
f19u63gl.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
dqh17t1s.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6ovoiql0.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6rg5y3zs.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
9p2crz58.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5p520u3g.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b1mt7ujo.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
yvoj9oam.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
sxu7004n.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1pt0musu.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
lrjqyevz.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
se508qq6.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tmmju7zx.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
izdt7bh5.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
l70f0hri.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6h4xk7wx.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
804iwslo.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
m6gf7ie4.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
kinrxspy.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
09xj14g7.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1
gl9cwh6y.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5t5554od.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
qx74k3se.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
w6ybirw0.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
qu9zary9.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
mmxz15bv.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
m0dlau5f.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
7blradfm.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
paxalqo9.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
c4600ef7.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
yuo6233m.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
x9ixbsbj.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7tsb6db6.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tol14rj1.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nsxysub1.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
tex8hc2u.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
yns185nn.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
fnxggv0v.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
hveh03q4.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
wrzkwuxa.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,0
rhky6c1t.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1,0
7ff2g82j.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
o8rx2byk.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
nnnsx5ke.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
3fty9bw6.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
lmn7oi6j.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
yak8ifpu.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
sqiuq94v.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1,0
v7pvny5s.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-1,0
82f4ix9j.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-2,0
y7u4t8r6.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-11,0
kb51uih7.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8tg6bijq.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gsespieu.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4
k2qzrm7q.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
osiuc5hv.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
jb4dsyr9.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0
68idqwyl.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0
9s9yz8ku.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
8l6yyr2u.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1
l603wgcs.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
041n1sz0.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0
xprirlzv.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
5qjr6u2d.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
ube2xd0l.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4gvv7cmo.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0
0enmu9da.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0
69lipvnl.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
5oqjvq5h.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
lngi06h1.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,0
gf0qds3u.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xda97klg.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c51a0z7r.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
qnd7xdfx.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
l78y321r.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
qdd3k3qo.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ggshq8bd.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43zq6wgi.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3ei94jkm.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
smvx5wms.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
u7sevnq0.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xhbo4k23.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
p342hzof.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2
goe5c8iv.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
6jh3tro9.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
ol3bvjng.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2w56od1a.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
hxsf43d7.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
s90y9c5x.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4odxjb6y.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68duly9v.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yiqney8m.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
isrcxtjr.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cji7tpur.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
piv0jxp9.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ikn70xty.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ufptbtnr.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
kc3kbcv6.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
fx6pta24.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
lgov14yu.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
r47tldw9.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mh5fuw4j.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
nrnvcye7.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kfzvrgjq.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65fl00ab.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
